Date,Open,Max,Min,Close
2010-07-13,17.973,18.35,17.85,18.244
2010-07-14,18.236,18.483,18.103,18.31
2010-07-15,18.312,18.54,18.167,18.35
2010-07-16,18.335,18.403,17.738,17.868
2010-07-19,17.85,17.927,17.485,17.585
2010-07-20,17.588,17.78,17.436,17.7
2010-07-21,17.688,17.903,17.567,17.654
2010-07-22,17.655,18.2,17.615,18.09
2010-07-23,18.105,18.29,18.043,18.109
2010-07-26,18.105,18.27,17.985,18.17
2010-07-27,18.168,18.247,17.582,17.675
2010-07-28,17.673,17.75,17.323,17.507
2010-07-29,17.517,17.701,17.467,17.627
2010-07-30,17.631,18.128,17.523,18.004
2010-08-02,18.005,18.57,17.963,18.36
2010-08-03,18.361,18.609,18.28,18.385
2010-08-04,18.387,18.704,18.222,18.285
2010-08-05,18.276,18.483,18.188,18.355
2010-08-06,18.355,18.59,18.282,18.473
2010-08-09,18.479,18.582,18.23,18.345
2010-08-10,18.335,18.464,17.958,18.33
2010-08-11,18.315,18.372,17.806,17.905
2010-08-12,17.9,18.119,17.832,18.073
2010-08-13,18.083,18.198,17.962,18.145
2010-08-16,18.14,18.492,18.087,18.4
2010-08-17,18.392,18.66,18.33,18.52
2010-08-18,18.519,18.583,18.167,18.38
2010-08-19,18.365,18.591,18.215,18.295
2010-08-20,18.31,18.358,17.845,18.017
2010-08-23,18.02,18.097,17.892,17.995
2010-08-24,18,18.485,17.743,18.365
2010-08-25,18.353,19.044,18.33,18.925
2010-08-26,18.93,19.172,18.795,18.94
2010-08-27,18.943,19.336,18.87,19
2010-08-30,19.19,19.224,18.96,19.02
2010-08-31,19.022,19.42,18.79,19.365
2010-09-01,19.375,19.503,19.22,19.36
2010-09-02,19.368,19.709,19.25,19.65
2010-09-03,19.647,19.957,19.47,19.834
2010-09-06,19.91,19.965,19.77,19.94
2010-09-07,19.957,20.022,19.541,19.785
2010-09-08,19.789,20.154,19.753,19.915
2010-09-09,19.912,20.071,19.722,19.75
2010-09-10,19.712,20.037,19.674,19.886
2010-09-13,19.865,20.231,19.791,20.06
2010-09-14,20.058,20.521,19.983,20.475
2010-09-15,20.472,20.634,20.316,20.58
2010-09-16,20.582,20.827,20.445,20.793
2010-09-17,20.791,21.007,20.613,20.754
2010-09-20,20.751,20.993,20.701,20.73
2010-09-21,20.744,21.089,20.499,20.965
2010-09-22,20.973,21.209,20.85,21.14
2010-09-23,21.153,21.243,20.865,21.125
2010-09-24,21.135,21.479,21.09,21.467
2010-09-27,21.443,21.632,21.341,21.445
2010-09-28,21.44,21.787,21.024,21.737
2010-09-29,21.744,22.029,21.681,21.917
2010-09-30,21.92,22.09,21.549,21.755
2010-10-01,21.756,22.163,21.701,22.105
2010-10-04,22.1,22.22,21.889,21.95
2010-10-05,21.952,22.897,21.8,22.835
2010-10-06,22.832,23.183,22.75,23.175
2010-10-07,23.179,23.525,22.453,22.54
2010-10-08,22.549,23.313,22.326,23.212
2010-10-11,23.379,23.659,23.04,23.285
2010-10-12,23.285,23.478,22.929,23.319
2010-10-13,23.326,24.087,23.187,24.004
2010-10-14,24.006,24.92,23.93,24.65
2010-10-15,24.656,24.855,24.069,24.315
2010-10-18,24.295,24.514,23.707,24.363
2010-10-19,24.361,24.502,23.271,23.352
2010-10-20,23.351,23.976,23.28,23.939
2010-10-21,23.944,24.065,23.027,23.199
2010-10-22,23.194,23.406,22.831,23.282
2010-10-25,23.305,23.861,23.27,23.646
2010-10-26,23.646,23.955,23.162,23.875
2010-10-27,23.88,24.27,23.357,23.6
2010-10-28,23.597,24.045,23.497,23.99
2010-10-29,23.992,24.762,23.73,24.753
2010-11-01,24.755,25.065,24.512,24.688
2010-11-02,24.685,24.939,24.56,24.925
2010-11-03,24.93,25.052,23.937,24.854
2010-11-04,24.853,26.323,24.752,26.293
2010-11-05,26.284,26.923,25.888,26.725
2010-11-08,26.748,27.753,26.516,27.733
2010-11-09,27.744,29.374,26.434,26.93
2010-11-10,26.935,28.198,26.51,27.27
2010-11-11,27.271,27.855,26.916,27.71
2010-11-12,27.7,27.784,25.799,26.078
2010-11-15,26.05,26.503,25.421,25.48
2010-11-16,25.481,25.875,25.002,25.473
2010-11-17,25.471,25.922,25.037,25.631
2010-11-18,25.644,27.058,25.555,26.965
2010-11-19,26.972,27.414,26.372,27.315
2010-11-22,27.313,27.923,27.098,27.863
2010-11-23,27.874,27.924,27.049,27.487
2010-11-24,27.5,27.716,27.133,27.593
2010-11-25,27.591,27.658,27.334,27.563
2010-11-26,27.563,27.599,26.434,26.71
2010-11-29,26.71,27.278,26.482,27.153
2010-11-30,27.161,28.35,26.908,28.092
2010-12-01,28.075,28.845,27.966,28.458
2010-12-02,28.46,29.036,28.291,28.536
2010-12-03,28.545,29.411,28.52,29.392
2010-12-06,29.36,30.289,29.36,30.145
2010-12-07,30.135,30.714,28.471,28.658
2010-12-08,28.67,29.261,27.977,28.392
2010-12-09,28.384,29.014,28.163,28.72
2010-12-10,28.731,29.002,28.043,28.69
2010-12-13,28.59,29.709,28.456,29.528
2010-12-14,29.531,29.962,29.189,29.468
2010-12-15,29.469,29.612,28.708,28.779
2010-12-16,28.779,29.23,28.33,28.88
2010-12-17,28.895,29.325,28.651,29.153
2010-12-20,29.17,29.524,28.774,29.345
2010-12-21,29.347,29.584,29.03,29.335
2010-12-22,29.339,29.502,29.194,29.228
2010-12-23,29.234,29.397,28.927,29.31
2010-12-24,29.316,29.495,29.157,29.25
2010-12-27,29.26,29.326,28.778,29.269
2010-12-28,29.272,30.349,29.23,30.288
2010-12-29,30.295,30.695,30.118,30.597
2010-12-30,30.604,30.923,30.319,30.445
2010-12-31,30.449,30.954,30.417,30.91
2011-01-03,30.9,31.263,30.473,30.705
2011-01-04,30.716,30.882,29.319,29.759
2011-01-05,29.765,29.892,28.569,29.253
2011-01-06,29.26,29.59,28.796,29.095
2011-01-07,29.094,29.373,28.33,28.676
2011-01-10,28.73,29.121,28.635,29.095
2011-01-11,29.106,29.693,29.028,29.525
2011-01-12,29.528,29.837,29.377,29.675
2011-01-13,29.683,29.812,28.514,28.702
2011-01-14,28.705,28.972,28.108,28.47
2011-01-17,28.46,28.689,28.036,28.28
2011-01-18,28.28,29.074,28.215,28.875
2011-01-19,28.879,29.55,28.646,28.785
2011-01-20,28.792,28.821,27.417,27.505
2011-01-21,27.491,27.673,27.111,27.498
2011-01-24,27.51,27.994,26.847,26.945
2011-01-25,26.945,27.071,26.582,26.84
2011-01-26,26.837,27.681,26.681,27.595
2011-01-27,27.604,27.829,26.776,26.93
2011-01-28,26.927,28.064,26.4,27.978
2011-01-31,27.94,28.457,27.544,28.063
2011-02-01,28.049,28.672,27.874,28.554
2011-02-02,28.54,28.75,28.126,28.348
2011-02-03,28.353,29.013,27.998,28.933
2011-02-04,28.931,29.319,28.742,29.142
2011-02-07,29.08,29.49,29.02,29.393
2011-02-08,29.4,30.373,29.284,30.32
2011-02-09,30.329,30.535,30.076,30.208
2011-02-10,30.222,30.291,29.673,30.185
2011-02-11,30.206,30.315,29.713,29.925
2011-02-14,29.9,30.737,29.815,30.62
2011-02-15,30.613,30.935,30.492,30.785
2011-02-16,30.788,30.983,30.288,30.653
2011-02-17,30.646,31.802,30.557,31.765
2011-02-18,31.768,32.893,31.619,32.618
2011-02-21,32.39,34.023,32.39,33.89
2011-02-22,33.9,34.352,32.408,33.09
2011-02-23,33.093,33.788,32.693,33.545
2011-02-24,33.543,33.777,31.743,32.173
2011-02-25,32.172,33.419,32.063,33.41
2011-02-28,33.378,34.007,33.285,33.893
2011-03-01,33.889,34.719,33.806,34.675
2011-03-02,34.674,34.985,34.235,34.683
2011-03-03,34.684,34.972,34.008,34.225
2011-03-04,34.225,35.643,34.196,35.594
2011-03-07,35.658,36.768,35.618,35.903
2011-03-08,35.903,36.55,35.51,36.05
2011-03-09,36.048,36.43,35.63,36.14
2011-03-10,36.147,36.208,34.675,35.275
2011-03-11,35.285,36.185,34.049,35.948
2011-03-14,35.9,36.51,35.51,35.909
2011-03-15,35.917,35.966,33.566,34.243
2011-03-16,34.244,35.09,33.851,34.203
2011-03-17,34.218,34.677,33.666,34.27
2011-03-18,34.28,35.425,34.165,35.26
2011-03-21,35.26,36.229,35.09,36.108
2011-03-22,36.111,36.467,35.751,36.355
2011-03-23,36.36,37.399,36.147,37.37
2011-03-24,37.368,38.178,36.847,37.159
2011-03-25,37.147,37.804,36.87,37.341
2011-03-28,37.33,37.426,36.433,37.16
2011-03-29,37.165,37.253,36.535,37.069
2011-03-30,37.076,37.759,36.888,37.445
2011-03-31,37.455,37.966,37.355,37.678
2011-04-01,37.668,37.865,37.074,37.81
2011-04-04,37.825,38.612,37.72,38.585
2011-04-05,38.575,39.316,38.063,39.303
2011-04-06,39.305,39.773,39.108,39.585
2011-04-07,39.575,39.709,39.211,39.625
2011-04-08,39.64,40.963,39.5,40.945
2011-04-11,40.92,41.97,39.768,40.237
2011-04-12,40.239,40.9,39.736,40.1
2011-04-13,40.099,40.774,40.006,40.62
2011-04-14,40.628,42.216,40.435,42.165
2011-04-15,42.154,42.992,41.8,42.99
2011-04-18,43.038,43.56,42.2,43.39
2011-04-19,43.389,44.177,42.747,43.978
2011-04-20,43.984,45.405,43.775,45.237
2011-04-21,45.243,46.693,45.016,46.542
2011-04-22,46.567,47.84,46.033,46.69
2011-04-25,46.69,49.84,45.694,46.888
2011-04-26,46.897,47.179,44.589,45.425
2011-04-27,45.433,48.321,44.875,47.798
2011-04-28,47.794,49.555,47.261,48.423
2011-04-29,48.416,49.235,47.534,47.868
2011-05-02,47.84,48.181,42.215,43.84
2011-05-03,43.839,45.598,40.601,41.562
2011-05-04,41.577,42.343,38.955,39.365
2011-05-05,39.351,39.593,34.279,34.68
2011-05-06,34.687,36.465,33.104,35.64
2011-05-09,35.65,37.997,35.255,37.8
2011-05-10,37.862,38.851,37.328,38.507
2011-05-11,38.51,39.508,35.01,35.121
2011-05-12,35.162,35.938,32.335,34.678
2011-05-13,34.668,36.474,33.946,35.418
2011-05-16,35.32,35.448,33.48,33.561
2011-05-17,33.555,34.416,33.001,34.028
2011-05-18,34.025,35.567,33.77,35.135
2011-05-19,35.129,35.8,34.563,34.95
2011-05-20,34.96,35.601,34.229,35.079
2011-05-23,35.06,35.451,34.382,35.037
2011-05-24,35.057,36.728,34.866,36.587
2011-05-25,36.616,37.993,36.22,37.91
2011-05-26,37.92,38.876,36.276,37.31
2011-05-27,37.314,38.225,37.149,38.01
2011-05-30,38.048,38.421,37.788,38.12
2011-05-31,38.125,38.782,37.961,38.515
2011-06-01,38.52,38.54,36.379,36.87
2011-06-02,36.851,37.447,35.626,36.195
2011-06-03,36.186,36.451,35.105,36.28
2011-06-06,36.208,37.307,36.195,36.795
2011-06-07,36.797,37.522,36.486,37.155
2011-06-08,37.153,37.279,36.069,36.802
2011-06-09,36.799,37.643,36.568,37.56
2011-06-10,37.576,37.874,36.066,36.133
2011-06-13,36.202,36.324,34.558,34.78
2011-06-14,34.791,35.611,34.421,35.38
2011-06-15,35.405,35.982,34.807,35.788
2011-06-16,35.792,35.839,35.175,35.555
2011-06-17,35.527,35.925,34.924,35.879
2011-06-20,35.84,36.179,35.267,36.069
2011-06-21,36.07,36.573,35.646,36.35
2011-06-22,36.343,36.783,35.896,36.363
2011-06-23,36.358,36.501,34.682,35.308
2011-06-24,35.303,35.397,34.146,34.267
2011-06-27,34.3,34.326,33.377,33.563
2011-06-28,33.556,34.142,33.343,33.941
2011-06-29,33.948,34.942,33.808,34.829
2011-06-30,34.856,35.148,34.451,34.635
2011-07-01,34.654,34.847,33.465,33.87
2011-07-04,33.98,34.195,33.751,34.12
2011-07-05,34.138,35.676,33.854,35.5
2011-07-06,35.5,36.268,35.053,35.91
2011-07-07,35.872,36.639,35.699,36.433
2011-07-08,36.435,36.859,35.997,36.728
2011-07-11,36.7,36.941,35.529,35.764
2011-07-12,35.781,36.435,34.797,36.095
2011-07-13,36.087,38.33,35.93,38.132
2011-07-14,38.134,39.379,37.988,38.35
2011-07-15,38.347,39.278,37.878,39.255
2011-07-18,39.295,40.813,39.232,40.548
2011-07-19,40.553,40.893,38.574,39.043
2011-07-20,39.045,40.134,38.214,40.048
2011-07-21,40.039,40.409,38.848,39.404
2011-07-22,39.392,40.293,38.765,40.108
2011-07-25,39.688,41.084,39.688,40.257
2011-07-26,40.272,40.976,40.005,40.895
2011-07-27,40.856,41.465,40.061,40.233
2011-07-28,40.243,40.59,39.323,39.754
2011-07-29,39.773,40.39,39.318,39.89
2011-08-01,39.845,40.045,39.033,39.29
2011-08-02,39.291,40.871,39.154,40.736
2011-08-03,40.751,42.037,40.514,41.676
2011-08-04,41.67,42.271,38.453,38.928
2011-08-05,38.925,39.851,37.542,38.318
2011-08-08,38.33,40.405,38.255,39.033
2011-08-09,39.031,39.62,36.977,37.53
2011-08-10,37.516,39.564,37.489,39.211
2011-08-11,39.244,39.847,37.891,38.706
2011-08-12,38.705,39.27,38.151,39.1
2011-08-15,39.005,39.981,38.697,39.86
2011-08-16,39.879,40.192,39.285,39.891
2011-08-17,39.881,40.658,39.734,40.34
2011-08-18,40.346,40.923,40.01,40.615
2011-08-19,40.62,42.924,40.481,42.857
2011-08-22,42.9,44.067,42.48,43.787
2011-08-23,43.789,44.241,41.476,41.924
2011-08-24,41.879,42.472,39.081,39.802
2011-08-25,39.742,41.199,38.729,41.097
2011-08-26,41.09,41.495,40.105,41.35
2011-08-29,41.53,41.819,40.259,40.868
2011-08-30,40.877,41.674,40.391,41.318
2011-08-31,41.324,42.044,41.075,41.554
2011-09-01,41.553,41.83,41.206,41.575
2011-09-02,41.538,43.387,41.432,43.257
2011-09-05,43.23,43.405,42.325,42.93
2011-09-06,42.868,43.271,41.525,42.022
